Search_image,Target_image,Matched,Matching_percentage
S2E12_7K4N.pdb.jpg,S2E12_7K4N.pdb.tga,Matched,22.283901665344967
S2E12_7K4N.pdbx90.jpg,S2E12_7K4N.pdbx90.tga,Matched,27.085377821393525
S2E12_7K4N.pdby90.jpg,S2E12_7K4N.pdby90.tga,Matched,20.727272727272727
S2H13_7JV6.pdb.jpg,S2H13_7JV6.pdb.tga,Matched,31.80952380952381
S2H13_7JV6.pdbx90.jpg,S2H13_7JV6.pdbx90.tga,Matched,23.728813559322035
S2H13_7JV6.pdby90.jpg,S2H13_7JV6.pdby90.tga,Matched,23.10315430520034
S2H14_7JX3.pdb.jpg,S2H14_7JX3.pdb.tga,Matched,23.362445414847162
S2H14_7JX3.pdbx90.jpg,S2H14_7JX3.pdbx90.tga,Matched,23.788546255506606
S2H14_7JX3.pdby90.jpg,S2H14_7JX3.pdby90.tga,Matched,23.27188940092166
S2M11_7K43.pdb.jpg,S2M11_7K43.pdb.tga,Matched,23.535791757049893
S2M11_7K43.pdbx90.jpg,S2M11_7K43.pdbx90.tga,Matched,23.813559322033896
S2M11_7K43.pdby90.jpg,S2M11_7K43.pdby90.tga,Matched,23.740392826643895
S304_7JX3.pdb.jpg,S304_7JX3.pdb.tga,Matched,21.36150234741784
S304_7JX3.pdbx90.jpg,S304_7JX3.pdbx90.tga,Matched,19.627618308766486
S304_7JX3.pdby90.jpg,S304_7JX3.pdby90.tga,Matched,26.339004410838058
S309_7JX3.pdb.jpg,S309_7JX3.pdb.tga,Matched,32.28980322003578
S309_7JX3.pdbx90.jpg,S309_7JX3.pdbx90.tga,Matched,23.071161048689138
S309_7JX3.pdby90.jpg,S309_7JX3.pdby90.tga,Matched,41.75918018787361
SR4_7C8V.pdb.jpg,SR4_7C8V.pdb.tga,Matched,21.820809248554912
SR4_7C8V.pdbx90.jpg,SR4_7C8V.pdbx90.tga,Matched,20.02224694104561
SR4_7C8V.pdby90.jpg,SR4_7C8V.pdby90.tga,Matched,22.836752899197148
STE90-C11_7B3O.pdb.jpg,STE90-C11_7B3O.pdb.tga,Matched,22.829006266786035
STE90-C11_7B3O.pdbx90.jpg,STE90-C11_7B3O.pdbx90.tga,Matched,20.13651877133106
STE90-C11_7B3O.pdby90.jpg,STE90-C11_7B3O.pdby90.tga,Matched,21.129170230966636
Sb16_7KGK.pdb.jpg,Sb16_7KGK.pdb.tga,Matched,19.812206572769952
Sb16_7KGK.pdbx90.jpg,Sb16_7KGK.pdbx90.tga,Matched,19.816513761467892
Sb16_7KGK.pdby90.jpg,Sb16_7KGK.pdby90.tga,Matched,29.583333333333332
Sb23_7A29.pdb.jpg,Sb23_7A29.pdb.tga,Matched,35.51401869158878
Sb23_7A29.pdbx90.jpg,Sb23_7A29.pdbx90.tga,Matched,21.00108813928183
Sb23_7A29.pdby90.jpg,Sb23_7A29.pdby90.tga,Matched,29.005235602094242
Sb45_7KGJ.pdb.jpg,Sb45_7KGJ.pdb.tga,Matched,23.076923076923077
Sb45_7KGJ.pdbx90.jpg,Sb45_7KGJ.pdbx90.tga,Matched,24.5850622406639
Sb45_7KGJ.pdby90.jpg,Sb45_7KGJ.pdby90.tga,Matched,21.64750957854406
Sb68_7KLW.pdb.jpg,Sb68_7KLW.pdb.tga,Matched,20.738137082601053
Sb68_7KLW.pdbx90.jpg,Sb68_7KLW.pdbx90.tga,Matched,33.86709367493995
Sb68_7KLW.pdby90.jpg,Sb68_7KLW.pdby90.tga,Matched,39.33333333333333
Ty1_6ZXN.pdb.jpg,Ty1_6ZXN.pdb.tga,Matched,20.157068062827225
Ty1_6ZXN.pdbx90.jpg,Ty1_6ZXN.pdbx90.tga,Matched,35.43123543123543
